Short_name,DCA1,DCA2,Dataset,Species,Specialization
NotSar,-0.555961414576593,0.3902514416793008,Cerven Month,Notioscopus sarcinatus,2
OedFus,-0.23878113483801044,1.4669963501470753,Cerven Month,Oedothorax fuscus,1
OedGib,2.2746099636798416,1.3204005444346247,Cerven Month,Oedothorax gibbosus,2
OryAng,-1.2993342919204198,-1.518345219098705,Cerven Month,Oryphantes angulatus,3
OzyCla,0.018874825073611046,1.6982966315902588,Cerven Month,Ozyptila claveata,0
OzyPra,0.42100472884991236,1.143813705780694,Cerven Month,Ozyptila praticola,0
OzyTru,0.10628107824178379,0.3056686795012311,Cerven Month,Ozyptila trux,1
PacCle,-0.34019765425630366,1.9419665252321505,Cerven Month,Pachygnatha clercki,1
PacDeg,-0.49206806889862253,2.436320560244448,Cerven Month,Pachygnatha degerii,0
PacLis,1.004593377915778,0.08757380550758764,Cerven Month,Pachygnatha listeri,1
ParAla,4.503790670845322,-0.33565148731867334,Cerven Month,Pardosa alacris,0
ParAme,1.4942441908383355,1.3233316232140306,Cerven Month,Pardosa amentata,2
ParLug,4.0025677820951495,-1.3328135132974754,Cerven Month,Pardosa lugubris,0
ParPal,-0.929258489929689,2.748787681713218,Cerven Month,Pardosa palustris,0
ParPra,0.3499546618949303,0.23953025766328206,Cerven Month,Pardosa prativaga,2
ParPul,-0.16086193263784931,0.9095806411140352,Cerven Month,Pardosa pullata,1
ParRip,-0.7657834698110271,-1.9329245929300032,Cerven Month,Pardosa riparia,1
PelRad,-0.5690173532006919,-2.67977038938134,Cerven Month,Pelecopsis radicicola,1
PhrFes,-1.2898985203618243,-2.5818822907163064,Cerven Month,Phrurolithus festivus,1
PirPir,-0.7882384353750767,-0.3887529915142567,Cerven Month,Pirata piraticus,2
PirPis,0.06218085612168833,-1.0979788934103472,Cerven Month,Pirata piscatorius,2
PirTen,-0.8578259216895014,-1.682137317237813,Cerven Month,Pirata tenuitarsis,2
PirHyg,1.880028584238178,-0.4741967560822855,Cerven Month,Piratula hygrophila,2
PirLat,0.14403614149141797,0.9808900064457178,Cerven Month,Piratula latitans,2
PirUli,0.13441535476596655,-1.5620437314079654,Cerven Month,Piratula uliginosa,3
PocJun,0.2499147244492197,0.3456884928293955,Cerven Month,Pocadicnemis juncea,1
PocPum,-0.7884857577496478,1.3082146730239121,Cerven Month,Pocadicnemis pumila ,1
RobAru,0.44271456237079043,-0.7015841278634041,Cerven Month,Robertus arundineti,0
SibAur,-0.8274979059808734,1.9952821778886536,Cerven Month,Sibianor aurocinctus,0
SilEle,0.7872296527130276,0.8757590293778748,Cerven Month,Silometopus elegans,2
TalExp,-1.2658335023649279,-0.2708602402029443,Cerven Month,Tallusia experta,2
TenFla,-0.8431691613935073,-0.993401793333137,Cerven Month,Tenuiphantes flavipes,0
TenTen,-2.8657516245673684,-0.9204503335453287,Cerven Month,Tenuiphantes tenuis,0
ThaStr,-0.06437315379801634,1.3463443000165611,Cerven Month,Thanatus striatus,1
TmeAff,-1.2993342919204198,-1.518345219098705,Cerven Month,Tmeticus affinis,2
TroSpi,-0.12582399048361825,0.4572941607761263,Cerven Month,Trochosa spinipalpis,2
TroTer,-0.4733266066840822,2.0860575822513217,Cerven Month,Trochosa terricola,1
WalAlt,-1.37906423958237,-2.13980608916245,Cerven Month,Walckenaeria alticeps,2
WalAtr,3.8174859975895163,-0.1825497015968489,Cerven Month,Walckenaeria atrotibialis,1
WalDys,4.503790670845322,-0.33565148731867334,Cerven Month,Walckenaeria dysderoides,1
WalFur,-0.8740917688206289,-2.3975381665912003,Cerven Month,Walckenaeria furcillata,0
WalKoc,-0.3099763142343548,0.19133274923611898,Cerven Month,Walckenaeria kochi,2
WalVig,-0.06880095750467508,1.8647696544588417,Cerven Month,Walckenaeria vigilax,2
XysBif,-1.117277077571204,2.193917370936307,Cerven Month,Xysticus bifasciatus,1
XysCri,-0.4472893176431816,-0.3726434509075953,Cerven Month,Xysticus cristatus,1
XysKoc,0.8639238302334511,1.4746071204454911,Cerven Month,Xysticus kochi,0
XysUlm,1.146537942535295,-1.5932174279380522,Cerven Month,Xysticus ulmi,2
ZelLat,-1.03514105923953,-1.751769982638402,Cerven Month,Zelotes latreilei,0
ZelSub,1.219138498513861,1.873592358386857,Cerven Month,Zelotes subterraneus,1
ZorSpi,-0.655313802753871,-1.5446808434414794,Cerven Month,Zora spinimana,1
AcuCer,-0.4782283430357612,0.6391282542652905,Cerven Month,Aculepeira ceropegia,0
AraStu,-0.7629044914792193,2.418276042368197,Cerven Month,Araneus sturmi,0
AraCuc,-1.0246508122103186,-0.4888490112417514,Cerven Month,Araniella cucurbitina,0
ArgBru,-0.15036794591402947,-0.8326981856744349,Cerven Month,Argiope bruennichi,0
AttFlo,-0.011045766968003967,-0.028481825902272773,Cerven Month,Attulus floricola,2
DicAru,-1.3976289312306633,-0.7497906171302802,Cerven Month,Dictyna arundinacea,0
DipMel,-1.531910925280725,-3.3680211748719016,Cerven Month,Dipoena melanogaster,0
DisEle,0.17985447003358956,1.858196999287308,Cerven Month,Dismodiscus elevatus,1
HelCup,0.870366912816249,-1.7998338073451596,Cerven Month,Heliophanus cupreus,0
HypCor,-1.531910925280725,-3.3680211748719016,Cerven Month,Hypomma cornutum,2
HypHer,-0.11002710308002905,0.7483749511441693,Cerven Month,Hypsosinga heri,2
HypPyg,-0.9147540727575729,-1.3029954451901276,Cerven Month,Hypsosinga pygmaea,1
HypSan,-1.323952248584429,2.131294910538324,Cerven Month,Hypsosinga sanguinea,1
LarCor,-0.7220767907782455,-0.00405669491130034,Cerven Month,Larinioides cornutus,2
LasTri,-2.1691227395579586,-1.0663729146548664,Cerven Month,Lasaeola tristis,0
ManAca,-0.45202302054637356,0.9072486505179036,Cerven Month,Mangora acalypha,0
MarRad,4.503790670845322,-0.33565148731867334,Cerven Month,Marpissa radiata,2
MicPus,-3.0628476760146848,2.942475927525908,Cerven Month,Microlinyphia pusilla,0
MicVir,0.8953249557421965,-1.9589129835155694,Cerven Month,Micrommata virescens,0
MisVat,0.6569105801079482,-2.122598260682344,Cerven Month,Misumena vatia,0
OxyRam,-0.5448842006658468,-3.053615523985772,Cerven Month,Oxyopes ramosus,1
PhiAlb,-0.7657834698110271,-1.9329245929300032,Cerven Month,Philodromus albidus,0
PhiAur,-1.4010892663937051,2.2343273323997965,Cerven Month,Philodromus aureolus,0
PhiCol,0.01840050781587932,2.256470906063209,Cerven Month,Philodromus collinus,0
PhyImp,-0.26914930782353297,1.1987833715202907,Cerven Month,Phylloneta impressa,0
PisMir,0.6043392988290046,-1.766242376672317,Cerven Month,Pisaura mirabilis,0
PlaTin,-1.6899363407409456,2.866303813135698,Cerven Month,Platnickina tincta,0
TetExt,-0.3223078066005245,0.23721003635822369,Cerven Month,Tetragnatha extensa,2
TetMon,4.046619720325713,-0.6430689782965939,Cerven Month,Tetragnatha montana,2
TetNig,-0.6673590260554922,0.5209848947188847,Cerven Month,Tetragnatha nigrita,1
TetObt,-3.5918956603654064,-1.2471241647969304,Cerven Month,Tetragnatha obtusa,2
TetPin,0.018874825073611046,1.6982966315902588,Cerven Month,Tetragnatha pinicola,1
TibMar,-1.0593001271320173,-3.080074798040733,Cerven Month,Tibellus maritimus,2
TibObl,1.6648290226135698,-1.3027631048636803,Cerven Month,Tibellus oblongus,0
TreCri,1.5020365302601997,1.4194949575461897,Cerven Month,Trematocephalus cristatus,0
AraQua,0.9596075196475176,-0.5870125661283656,Cerven Month,Araneus quadratus,0
CluLut,4.503790670845322,-0.33565148731867334,Cerven Month,Clubiona lutescens,0
CluPhr,-3.5918956603654064,-1.2471241647969304,Cerven Month,Clubiona phragmitis,2
CluSta,0.43399976360101666,2.213380558679813,Cerven Month,Clubiona stagnatilis,2
EnoOva,2.0225433017727017,-1.3397967701407079,Cerven Month,Enoplognatha ovata,0
EntFla,-0.832972726435111,-0.3217975228856125,Cerven Month,Entelecara flavipes,0
EriDen,0.018874825073611046,1.6982966315902588,Cerven Month,Erigone dentipalpis,0
EvaFal,-2.313785290808142,-1.3869209891181389,Cerven Month,Evarcha falcata,0
HelFla,-0.8431691613935073,-0.993401793333137,Cerven Month,Heliophanus flavipes,0
LinTri,-1.6566031253653137,-2.122016984307584,Cerven Month,Linyphia triangularis,0
NerRad,-0.7981552388986426,-2.767706315885877,Cerven Month,Neriene radiata,0
SynGlo,-0.8511224939760313,-1.5953177082156753,Cerven Month,Synema globosum,1
TheGem,-1.0280250039375725,-2.7432835098313646,Cerven Month,Theridiosoma gemmosum,2
